x_mm,r_mm
-148.93086,41.93708
-148.73086,41.93708
-148.53086,41.93708
-148.33086,41.93708
-148.13086,41.93708
-147.93086,41.93708
-147.73086,41.93708
-147.53086,41.93708
-147.33086,41.93708
-147.13086,41.93708
-146.93086,41.93708
-146.73086,41.93708
-146.53086,41.93708
-146.33086,41.93708
-146.13086,41.93708
-145.93086,41.93708
-145.73086,41.93708
-145.53086,41.93708
-145.33086,41.93708
-145.13086,41.93708
-144.93086,41.93708
-144.73086,41.93708
-144.53086,41.93708
-144.33086,41.93708
-144.13086,41.93708
-143.93086,41.93708
-143.73086,41.93708
-143.53086,41.93708
-143.33086,41.93708
-143.13086,41.93708
-142.93086,41.93708
-142.73086,41.93708
-142.53086,41.93708
-142.33086,41.93708
-142.13086,41.93708
-141.93086,41.93708
-141.73086,41.93708
-141.53086,41.93708
-141.33086,41.93708
-141.13086,41.93708
-140.93086,41.93708
-140.73086,41.93708
-140.53086,41.93708
-140.33086,41.93708
-140.13086,41.93708
-139.93086,41.93708
-139.73086,41.93708
-139.53086,41.93708
-139.33086,41.93708
-139.13086,41.93708
-138.93086,41.93708
-138.73086,41.93708
-138.53086,41.93708
-138.33086,41.93708
-138.13086,41.93708
-137.93086,41.93708
-137.73086,41.93708
-137.53086,41.93708
-137.33086,41.93708
-137.13086,41.93708
-136.93086,41.93708
-136.73086,41.93708
-136.53086,41.93708
-136.33086,41.93708
-136.13086,41.93708
-135.93086,41.93708
-135.73086,41.93708
-135.53086,41.93708
-135.33086,41.93708
-135.13086,41.93708
-134.93086,41.93708
-134.73086,41.93708
-134.53086,41.93708
-134.33086,41.93708
-134.13086,41.93708
-133.93086,41.93708
-133.73086,41.93708
-133.53086,41.93708
-133.33086,41.93708
-133.13086,41.93708
-132.93086,41.93708
-132.73086,41.93708
-132.53086,41.93708
-132.33086,41.93708
-132.13086,41.93708
-131.93086,41.93708
-131.73086,41.93708
-131.53086,41.93708
-131.33086,41.93708
-131.13086,41.93708
-130.93086,41.93708
-130.73086,41.93708
-130.53086,41.93708
-130.33086,41.93708
-130.13086,41.93708
-129.93086,41.93708
-129.73086,41.93708
-129.53086,41.93708
-129.33086,41.93708
-129.13086,41.93708
-128.93086,41.93708
-128.73086,41.93708
-128.53086,41.93708
-128.33086,41.93708
-128.13086,41.93708
-127.93086,41.93708
-127.73086,41.93708
-127.53086,41.93708
-127.33086,41.93708
-127.13086,41.93708
-126.93086,41.93708
-126.73086,41.93708
-126.53086,41.93708
-126.33086,41.93708
-126.13086,41.93708
-125.93086,41.93708
-125.73086,41.93708
-125.53086,41.93708
-125.33086,41.93708
-125.13086,41.93708
-124.93086,41.93708
-124.73086,41.93708
-124.53086,41.93708
-124.33086,41.93708
-124.13086,41.93708
-123.93086,41.93708
-123.73086,41.93708
-123.53086,41.93708
-123.33086,41.93708
-123.13086,41.93708
-122.93086,41.93708
-122.73086,41.93708
-122.53086,41.93708
-122.33086,41.93708
-122.13086,41.93708
-121.93086,41.93708
-121.73086,41.93708
-121.53086,41.93708
-121.33086,41.93708
-121.13086,41.93708
-120.93086,41.93708
-120.73086,41.93708
-120.53086,41.93708
-120.33086,41.93708
-120.13086,41.93708
-119.93086,41.93708
-119.73086,41.93708
-119.53086,41.93708
-119.33086,41.93708
-119.13086,41.93708
-118.93086,41.93708
-118.73086,41.93708
-118.53086,41.93708
-118.33086,41.93708
-118.13086,41.93708
-117.93086,41.93708
-117.73086,41.93708
-117.53086,41.93708
-117.33086,41.93708
-117.13086,41.93708
-116.93086,41.93708
-116.73086,41.93708
-116.53086,41.93708
-116.33086,41.93708
-116.13086,41.93708
-115.93086,41.93708
-115.73086,41.93708
-115.53086,41.93708
-115.33086,41.93708
-115.13086,41.93708
-114.93086,41.93708
-114.73086,41.93708
-114.53086,41.93708
-114.33086,41.93708
-114.13086,41.93708
-113.93086,41.93708
-113.73086,41.93708
-113.53086,41.93708
-113.33086,41.93708
-113.13086,41.93708
-112.93086,41.93708
-112.73086,41.93708
-112.53086,41.93708
-112.33086,41.93708
-112.13086,41.93708
-111.93086,41.93708
-111.73086,41.93708
-111.53086,41.93708
-111.33086,41.93708
-111.13086,41.93708
-110.93086,41.93708
-110.73086,41.93708
-110.53086,41.93708
-110.33086,41.93708
-110.13086,41.93708
-109.93086,41.93708
-109.73086,41.93708
-109.53086,41.93708
-109.33086,41.93708
-109.13086,41.93708
-108.93086,41.93708
-108.73086,41.93708
-108.53086,41.93708
-108.33086,41.93708
-108.13086,41.93708
-107.93086,41.93708
-107.73086,41.93708
-107.53086,41.93708
-107.33086,41.93708
-107.13086,41.93708
-106.93086,41.93708
-106.73086,41.93708
-106.53086,41.93708
-106.33086,41.93708
-106.13086,41.93708
-105.93086,41.93708
-105.73086,41.93708
-105.53086,41.93708
-105.33086,41.93708
-105.13086,41.93708
-104.93086,41.93708
-104.73086,41.93708
-104.53086,41.93708
-104.33086,41.93708
-104.13086,41.93708
-103.93086,41.93708
-103.73086,41.93708
-103.53086,41.93708
-103.33086,41.93708
-103.13086,41.93708
-102.93086,41.93708
-102.73086,41.93708
-102.53086,41.93708
-102.33086,41.93708
-102.13086,41.93708
-101.93086,41.93708
-101.73086,41.93708
-101.53086,41.93708
-101.33086,41.93708
-101.13086,41.93708
-100.93086,41.93708
-100.73086,41.93708
-100.53086,41.93708
-100.33086,41.93708
-100.13086,41.93708
-99.93086,41.93708
-99.73086,41.93708
-99.53086,41.93708
-99.33086,41.93708
-99.13086,41.93708
-98.93086,41.93708
-98.73086,41.93708
-98.53086,41.93708
-98.33086,41.93708
-98.13086,41.93708
-97.93086,41.93708
-97.73086,41.93708
-97.53086,41.93708
-97.33086,41.93708
-97.13086,41.93708
-96.93086,41.93708
-96.73086,41.93708
-96.53086,41.93708
-96.33086,41.93708
-96.13086,41.93708
-95.93086,41.93708
-95.73086,41.93708
-95.53086,41.93708
-95.33086,41.93708
-95.13086,41.93708
-94.93086,41.93708
-94.73086,41.93708
-94.53086,41.93708
-94.33086,41.93708
-94.13086,41.93708
-93.93086,41.93708
-93.73086,41.93708
-93.53086,41.93708
-93.33086,41.93708
-93.13086,41.93708
-92.93086,41.93708
-92.73086,41.93708
-92.53086,41.93708
-92.33086,41.93708
-92.13086,41.93708
-91.93086,41.93708
-91.73086,41.93708
-91.53086,41.93708
-91.33086,41.93708
-91.13086,41.93708
-90.93086,41.93708
-90.73086,41.93708
-90.53086,41.93708
-90.33086,41.93708
-90.13086,41.93708
-89.93086,41.93708
-89.73086,41.93708
-89.53086,41.93708
-89.33086,41.93708
-89.13086,41.93708
-88.93086,41.93708
-88.73086,41.93708
-88.53086,41.93708
-88.33086,41.93708
-88.13086,41.93708
-87.93086,41.93708
-87.73086,41.93708
-87.53086,41.93708
-87.33086,41.93708
-87.13086,41.93708
-86.93086,41.93708
-86.73086,41.93708
-86.53086,41.93708
-86.33086,41.93708
-86.13086,41.93708
-85.93086,41.93708
-85.73086,41.93708
-85.53086,41.93708
-85.33086,41.93708
-85.13086,41.93708
-84.93086,41.93708
-84.73086,41.93708
-84.53086,41.93708
-84.33086,41.93708
-84.13086,41.93708
-83.93086,41.93708
-83.73086,41.93708
-83.53086,41.93708
-83.33086,41.93708
-83.13086,41.93708
-82.93086,41.93708
-82.73086,41.93708
-82.53086,41.93708
-82.33086,41.93708
-82.13086,41.93708
-81.93086,41.93708
-81.73086,41.93708
-81.53086,41.93708
-81.33086,41.93708
-81.13086,41.93708
-80.93086,41.93708
-80.73086,41.93708
-80.53086,41.93708
-80.33086,41.93708
-80.13086,41.93708
-79.93086,41.93708
-79.73086,41.93708
-79.53086,41.93708
-79.33086,41.93708
-79.13086,41.93708
-78.93086,41.93708
-78.73086,41.93708
-78.53086,41.93708
-78.33086,41.93708
-78.13086,41.93708
-77.93086,41.93708
-77.73086,41.93708
-77.53086,41.93708
-77.33086,41.93708
-77.13086,41.93708
-76.93086,41.93708
-76.73086,41.93708
-76.53086,41.93708
-76.33086,41.93708
-76.13086,41.93708
-75.93086,41.93708
-75.73086,41.93708
-75.53086,41.93708
-75.33086,41.93708
-75.13086,41.93708
-74.93086,41.93708
-74.73086,41.93708
-74.53086,41.93708
-74.33086,41.93708
-74.13086,41.93708
-73.93086,41.93708
-73.73086,41.93708
-73.53086,41.93708
-73.33086,41.93708
-73.13086,41.93708
-72.93086,41.93708
-72.73086,41.93708
-72.53086,41.93708
-72.33086,41.93708
-72.13086,41.93708
-71.93086,41.93708
-71.73086,41.93708
-71.53086,41.93708
-71.33086,41.93708
-71.13086,41.93708
-70.93086,41.93708
-70.73086,41.93708
-70.53086,41.93708
-70.33086,41.93708
-70.13086,41.93708
-69.93086,41.93708
-69.73086,41.93708
-69.53086,41.93708
-69.33086,41.93708
-69.13086,41.93708
-68.93086,41.93708
-68.73086,41.93708
-68.53086,41.93708
-68.33086,41.93708
-68.13086,41.93708
-67.93086,41.93708
-67.73086,41.93708
-67.53086,41.93708
-67.33086,41.93708
-67.13086,41.93708
-66.93086,41.93708
-66.73086,41.93708
-66.53086,41.93708
-66.33086,41.93708
-66.13086,41.93708
-65.93086,41.93708
-65.73086,41.93708
-65.53086,41.93708
-65.33086,41.93708
-65.13086,41.93708
-64.93086,41.93708
-64.73086,41.93708
-64.53086,41.93708
-64.33086,41.93708
-64.13086,41.93708
-63.93086,41.93708
-63.73086,41.93708
-63.53086,41.93708
-63.33086,41.93708
-63.13086,41.93708
-62.93086,41.93708
-62.73086,41.93708
-62.53086,41.93708
-62.33086,41.93708
-62.13086,41.93708
-61.93086,41.93708
-61.73086,41.93708
-61.53086,41.93708
-61.33086,41.93708
-61.13086,41.93708
-60.93086,41.93708
-60.73086,41.93708
-60.53086,41.93708
-60.33086,41.93708
-60.13086,41.93708
-59.93086,41.93708
-59.73086,41.93708
-59.53086,41.93708
-59.33086,41.93708
-59.13086,41.93708
-58.93086,41.93708
-58.73086,41.93708
-58.53086,41.93708
-58.33086,41.93708
-58.13086,41.93708
-57.93086,41.93708
-57.73086,41.93708
-57.53086,41.93708
-57.33086,41.93708
-57.13086,41.93708
-56.93086,41.93708
-56.73086,41.93708
-56.53086,41.93708
-56.33086,41.93708
-56.13086,41.93708
-55.93086,41.93708
-55.73086,41.93708
-55.53086,41.93708
-55.33086,41.93708
-55.13086,41.93708
-54.93086,41.93708
-54.73086,41.93708
-54.53086,41.93708
-54.33086,41.93708
-54.13086,41.93708
-53.93086,41.93708
-53.73086,41.93708
-53.53086,41.93708
-53.33086,41.93708
-53.13086,41.93708
-52.93086,41.93708
-52.73086,41.93708
-52.53086,41.93708
-52.33086,41.93708
-52.13086,41.93708
-51.93086,41.93708
-51.73086,41.93708
-51.53086,41.93708
-51.33086,41.93708
-51.13086,41.93708
-50.93086,41.93708
-50.73086,41.93708
-50.53086,41.93708
-50.33086,41.93708
-50.13086,41.93708
-49.93086,41.93708
-49.73086,41.93708
-49.53086,41.93708
-49.33086,41.93708
-49.13086,41.93708
-48.93086,41.93708
-48.73086,41.93708
-48.53086,41.93708
-48.33086,41.93708
-48.13086,41.93708
-47.93086,41.93708
-47.73086,41.93708
-47.53086,41.93708
-47.33086,41.93708
-47.13086,41.93708
-46.93086,41.93707
-46.73086,41.93639
-46.53086,41.93476
-46.33086,41.93216
-46.13086,41.92859
-45.93086,41.92406
-45.73086,41.91857
-45.53086,41.91211
-45.33086,41.90468
-45.13086,41.89629
-44.93086,41.88693
-44.73086,41.87660
-44.53086,41.86530
-44.33086,41.85304
-44.13086,41.83980
-43.93086,41.82559
-43.73086,41.81041
-43.53086,41.79426
-43.33086,41.77713
-43.13086,41.75903
-42.93086,41.73995
-42.73086,41.71989
-42.53086,41.69885
-42.33086,41.67683
-42.13086,41.65383
-41.93086,41.62985
-41.73086,41.60487
-41.53086,41.57891
-41.33086,41.55196
-41.13086,41.52402
-40.93086,41.49509
-40.73086,41.46516
-40.53086,41.43423
-40.33086,41.40230
-40.13086,41.36937
-39.93086,41.33543
-39.73086,41.30048
-39.53086,41.26453
-39.33086,41.22756
-39.13086,41.18958
-38.93086,41.15057
-38.73086,41.11055
-38.53086,41.06950
-38.33086,41.02743
-38.13086,40.98432
-37.93086,40.94018
-37.73086,40.89501
-37.53086,40.84879
-37.33086,40.80153
-37.13086,40.75322
-36.93086,40.70385
-36.73086,40.65343
-36.53086,40.60196
-36.33086,40.54942
-36.13086,40.49581
-35.93086,40.44112
-35.73086,40.38536
-35.53086,40.32852
-35.33086,40.27060
-35.13086,40.21158
-34.93086,40.15147
-34.73086,40.09026
-34.53086,40.02794
-34.33086,39.96451
-34.13086,39.89997
-33.93086,39.83430
-33.73086,39.76751
-33.53086,39.69958
-33.33086,39.63052
-33.13086,39.56030
-32.93086,39.48894
-32.73086,39.41642
-32.53086,39.34274
-32.33086,39.26789
-32.13086,39.19186
-31.93086,39.11464
-31.73086,39.03624
-31.53086,38.95663
-31.33086,38.87582
-31.13086,38.79379
-30.93086,38.71055
-30.73086,38.62607
-30.53086,38.54036
-30.33086,38.45340
-30.13086,38.36518
-29.93086,38.27570
-29.73086,38.18495
-29.53086,38.09292
-29.33086,37.99960
-29.13086,37.90497
-28.93086,37.80904
-28.73086,37.71178
-28.53086,37.61320
-28.33086,37.51327
-28.13086,37.41199
-27.93086,37.30934
-27.73086,37.20532
-27.53086,37.09991
-27.33086,36.99311
-27.13086,36.88489
-26.93086,36.77525
-26.73086,36.66417
-26.53086,36.55164
-26.33086,36.43765
-26.13086,36.32237
-25.93086,36.20690
-25.73086,36.09143
-25.53086,35.97596
-25.33086,35.86049
-25.13086,35.74502
-24.93086,35.62955
-24.73086,35.51408
-24.53086,35.39861
-24.33086,35.28314
-24.13086,35.16767
-23.93086,35.05220
-23.73086,34.93673
-23.53086,34.82126
-23.33086,34.70579
-23.13086,34.59032
-22.93086,34.47485
-22.73086,34.35938
-22.53086,34.24391
-22.33086,34.12844
-22.13086,34.01297
-21.93086,33.89750
-21.73086,33.78203
-21.53086,33.66656
-21.33086,33.55109
-21.13086,33.43562
-20.93086,33.32015
-20.73086,33.20468
-20.53086,33.09001
-20.33086,32.97681
-20.13086,32.86507
-19.93086,32.75478
-19.73086,32.64591
-19.53086,32.53846
-19.33086,32.43241
-19.13086,32.32775
-18.93086,32.22448
-18.73086,32.12258
-18.53086,32.02203
-18.33086,31.92283
-18.13086,31.82496
-17.93086,31.72842
-17.73086,31.63320
-17.53086,31.53928
-17.33086,31.44666
-17.13086,31.35532
-16.93086,31.26526
-16.73086,31.17647
-16.53086,31.08893
-16.33086,31.00265
-16.13086,30.91761
-15.93086,30.83380
-15.73086,30.75121
-15.53086,30.66985
-15.33086,30.58969
-15.13086,30.51073
-14.93086,30.43297
-14.73086,30.35640
-14.53086,30.28101
-14.33086,30.20679
-14.13086,30.13374
-13.93086,30.06185
-13.73086,29.99111
-13.53086,29.92152
-13.33086,29.85307
-13.13086,29.78576
-12.93086,29.71958
-12.73086,29.65452
-12.53086,29.59058
-12.33086,29.52775
-12.13086,29.46603
-11.93086,29.40542
-11.73086,29.34590
-11.53086,29.28747
-11.33086,29.23014
-11.13086,29.17388
-10.93086,29.11871
-10.73086,29.06461
-10.53086,29.01158
-10.33086,28.95961
-10.13086,28.90871
-9.93086,28.85886
-9.73086,28.81007
-9.53086,28.76233
-9.33086,28.71563
-9.13086,28.66998
-8.93086,28.62536
-8.73086,28.58178
-8.53086,28.53924
-8.33086,28.49772
-8.13086,28.45723
-7.93086,28.41776
-7.73086,28.37931
-7.53086,28.34187
-7.33086,28.30545
-7.13086,28.27005
-6.93086,28.23565
-6.73086,28.20225
-6.53086,28.16987
-6.33086,28.13848
-6.13086,28.10809
-5.93086,28.07870
-5.73086,28.05030
-5.53086,28.02290
-5.33086,27.99648
-5.13086,27.97106
-4.93086,27.94662
-4.73086,27.92317
-4.53086,27.90070
-4.33086,27.87921
-4.13086,27.85870
-3.93086,27.83917
-3.73086,27.82062
-3.53086,27.80305
-3.33086,27.78645
-3.13086,27.77082
-2.93086,27.75617
-2.73086,27.74249
-2.53086,27.72978
-2.33086,27.71804
-2.13086,27.70726
-1.93086,27.69746
-1.73086,27.68862
-1.53086,27.68075
-1.33086,27.67385
-1.13086,27.66791
-0.93086,27.66294
-0.73086,27.65893
-0.53086,27.65589
-0.33086,27.65381
-0.13086,27.65270
0.06914,27.65272
0.26914,27.65592
0.46914,27.66292
0.66914,27.67371
0.86914,27.68831
1.06914,27.70674
1.26914,27.72901
1.46914,27.75516
1.66914,27.78520
1.86914,27.81918
2.06914,27.85713
2.26914,27.89909
2.46914,27.94513
2.66914,27.99528
2.86914,28.04961
3.06914,28.10819
3.26914,28.17110
3.46914,28.23840
3.66914,28.31021
3.86914,28.38660
4.06914,28.46770
4.26914,28.55362
4.46914,28.64448
4.66914,28.74044
4.86914,28.84165
5.06914,28.94827
5.26914,29.06050
5.46914,29.17586
5.66914,29.29101
5.86914,29.40593
6.06914,29.52062
6.26914,29.63509
6.46914,29.74934
6.66914,29.86336
6.86914,29.97716
7.06914,30.09074
7.26914,30.20409
7.46914,30.31723
7.66914,30.43015
7.86914,30.54284
8.06914,30.65532
8.26914,30.76758
8.46914,30.87962
8.66914,30.99144
8.86914,31.10305
9.06914,31.21444
9.26914,31.32562
9.46914,31.43658
9.66914,31.54733
9.86914,31.65786
10.06914,31.76818
10.26914,31.87829
10.46914,31.98818
10.66914,32.09786
10.86914,32.20734
11.06914,32.31660
11.26914,32.42565
11.46914,32.53450
11.66914,32.64313
11.86914,32.75156
12.06914,32.85978
12.26914,32.96779
12.46914,33.07560
12.66914,33.18319
12.86914,33.29059
13.06914,33.39778
13.26914,33.50476
13.46914,33.61154
13.66914,33.71812
13.86914,33.82450
14.06914,33.93067
14.26914,34.03664
14.46914,34.14241
14.66914,34.24798
14.86914,34.35335
15.06914,34.45852
15.26914,34.56348
15.46914,34.66826
15.66914,34.77283
15.86914,34.87720
16.06914,34.98138
16.26914,35.08536
16.46914,35.18915
16.66914,35.29274
16.86914,35.39613
17.06914,35.49933
17.26914,35.60234
17.46914,35.70515
17.66914,35.80776
17.86914,35.91019
18.06914,36.01242
18.26914,36.11446
18.46914,36.21631
18.66914,36.31797
18.86914,36.41944
19.06914,36.52072
19.26914,36.62181
19.46914,36.72271
19.66914,36.82342
19.86914,36.92394
20.06914,37.02428
20.26914,37.12443
20.46914,37.22439
20.66914,37.32416
20.86914,37.42375
21.06914,37.52316
21.26914,37.62238
21.46914,37.72141
21.66914,37.82026
21.86914,37.91893
22.06914,38.01742
22.26914,38.11572
22.46914,38.21384
22.66914,38.31177
22.86914,38.40953
23.06914,38.50710
23.26914,38.60450
23.46914,38.70171
23.66914,38.79875
23.86914,38.89560
24.06914,38.99228
24.26914,39.08878
24.46914,39.18510
24.66914,39.28124
24.86914,39.37721
25.06914,39.47300
25.26914,39.56861
25.46914,39.66405
25.66914,39.75931
25.86914,39.85439
26.06914,39.94931
26.26914,40.04404
26.46914,40.13861
26.66914,40.23300
26.86914,40.32721
27.06914,40.42126
27.26914,40.51513
27.46914,40.60883
27.66914,40.70236
27.86914,40.79572
28.06914,40.88890
28.26914,40.98192
28.46914,41.07477
28.66914,41.16744
28.86914,41.25995
29.06914,41.35229
29.26914,41.44446
29.46914,41.53647
29.66914,41.62830
29.86914,41.71997
30.06914,41.81147
30.26914,41.90281
30.46914,41.99398
30.66914,42.08498
30.86914,42.17582
31.06914,42.26649
31.26914,42.35700
31.46914,42.44734
31.66914,42.53752
31.86914,42.62754
32.06914,42.71739
32.26914,42.80709
32.46914,42.89661
32.66914,42.98598
32.86914,43.07519
33.06914,43.16423
33.26914,43.25311
33.46914,43.34183
33.66914,43.43040
33.86914,43.51880
34.06914,43.60704
34.26914,43.69512
34.46914,43.78305
34.66914,43.87081
34.86914,43.95842
35.06914,44.04587
35.26914,44.13316
35.46914,44.22030
35.66914,44.30727
35.86914,44.39410
36.06914,44.48076
36.26914,44.56727
36.46914,44.65363
36.66914,44.73983
36.86914,44.82587
37.06914,44.91176
37.26914,44.99750
37.46914,45.08308
37.66914,45.16851
37.86914,45.25378
38.06914,45.33891
38.26914,45.42388
38.46914,45.50869
38.66914,45.59336
38.86914,45.67788
39.06914,45.76224
39.26914,45.84645
39.46914,45.93051
39.66914,46.01443
39.86914,46.09819
40.06914,46.18180
40.26914,46.26526
40.46914,46.34858
40.66914,46.43174
40.86914,46.51476
41.06914,46.59763
41.26914,46.68035
41.46914,46.76293
41.66914,46.84535
41.86914,46.92763
42.06914,47.00977
42.26914,47.09175
42.46914,47.17359
42.66914,47.25529
42.86914,47.33684
43.06914,47.41825
43.26914,47.49951
43.46914,47.58062
43.66914,47.66160
43.86914,47.74242
44.06914,47.82311
44.26914,47.90365
44.46914,47.98405
44.66914,48.06431
44.86914,48.14442
45.06914,48.22439
45.26914,48.30422
45.46914,48.38391
45.66914,48.46346
45.86914,48.54286
46.06914,48.62213
46.26914,48.70125
46.46914,48.78024
46.66914,48.85908
46.86914,48.93779
47.06914,49.01636
47.26914,49.09478
47.46914,49.17307
47.66914,49.25122
47.86914,49.32924
48.06914,49.40711
48.26914,49.48485
48.46914,49.56245
48.66914,49.63991
48.86914,49.71724
49.06914,49.79443
49.26914,49.87148
49.46914,49.94840
49.66914,50.02518
49.86914,50.10183
50.06914,50.17834
50.26914,50.25471
50.46914,50.33095
50.66914,50.40706
50.86914,50.48303
51.06914,50.55887
51.26914,50.63458
51.46914,50.71015
51.66914,50.78559
51.86914,50.86090
52.06914,50.93607
52.26914,51.01111
52.46914,51.08602
52.66914,51.16080
52.86914,51.23545
53.06914,51.30996
53.26914,51.38435
53.46914,51.45860
53.66914,51.53272
53.86914,51.60672
54.06914,51.68058
54.26914,51.75431
54.46914,51.82791
54.66914,51.90139
54.86914,51.97473
55.06914,52.04795
55.26914,52.12104
55.46914,52.19400
55.66914,52.26683
55.86914,52.33953
56.06914,52.41211
56.26914,52.48456
56.46914,52.55688
56.66914,52.62907
56.86914,52.70114
57.06914,52.77308
57.26914,52.84490
57.46914,52.91659
57.66914,52.98815
57.86914,53.05959
58.06914,53.13091
58.26914,53.20210
58.46914,53.27316
58.66914,53.34410
58.86914,53.41491
59.06914,53.48560
59.26914,53.55617
59.46914,53.62662
59.66914,53.69694
59.86914,53.76713
60.06914,53.83721
60.26914,53.90716
60.46914,53.97699
60.66914,54.04670
60.86914,54.11628
61.06914,54.18575
61.26914,54.25509
61.46914,54.32431
61.66914,54.39341
61.86914,54.46239
62.06914,54.53124
62.26914,54.59998
62.46914,54.66860
62.66914,54.73710
62.86914,54.80547
63.06914,54.87373
63.26914,54.94187
63.46914,55.00989
63.66914,55.07779
63.86914,55.14557
64.06914,55.21324
64.26914,55.28078
64.46914,55.34821
64.66914,55.41552
64.86914,55.48271
65.06914,55.54978
65.26914,55.61674
65.46914,55.68358
65.66914,55.75030
65.86914,55.81691
66.06914,55.88340
66.26914,55.94977
66.46914,56.01603
66.66914,56.08217
66.86914,56.14820
67.06914,56.21411
67.26914,56.27991
67.46914,56.34559
67.66914,56.41116
67.86914,56.47661
68.06914,56.54195
68.26914,56.60717
68.46914,56.67228
68.66914,56.73727
68.86914,56.80216
69.06914,56.86693
69.26914,56.93158
69.46914,56.99612
69.66914,57.06055
69.86914,57.12487
70.06914,57.18908
70.26914,57.25317
70.46914,57.31715
70.66914,57.38102
70.86914,57.44478
71.06914,57.50842
71.26914,57.57196
71.46914,57.63538
71.66914,57.69869
71.86914,57.76190
72.06914,57.82499
72.26914,57.88797
72.46914,57.95084
72.66914,58.01360
72.86914,58.07626
73.06914,58.13880
73.26914,58.20123
73.46914,58.26356
73.66914,58.32577
73.86914,58.38788
74.06914,58.44988
74.26914,58.51177
74.46914,58.57355
74.66914,58.63522
74.86914,58.69679
75.06914,58.75824
75.26914,58.81959
75.46914,58.88084
75.66914,58.94197
75.86914,59.00300
76.06914,59.06392
76.26914,59.12474
76.46914,59.18545
76.66914,59.24605
76.86914,59.30655
77.06914,59.36694
77.26914,59.42722
77.46914,59.48740
77.66914,59.54748
77.86914,59.60745
78.06914,59.66731
78.26914,59.72707
78.46914,59.78673
78.66914,59.84628
78.86914,59.90572
79.06914,59.96507
79.26914,60.02430
79.46914,60.08344
79.66914,60.14247
79.86914,60.20140
80.06914,60.26022
80.26914,60.31894
80.46914,60.37756
80.66914,60.43608
80.86914,60.49449
81.06914,60.55280
81.26914,60.61101
81.46914,60.66911
81.66914,60.72712
81.86914,60.78502
82.06914,60.84282
82.26914,60.90052
82.46914,60.95812
82.66914,61.01561
82.86914,61.07301
83.06914,61.13030
83.26914,61.18750
83.46914,61.24459
83.66914,61.30159
83.86914,61.35848
84.06914,61.41527
84.26914,61.47197
84.46914,61.52856
84.66914,61.58506
84.86914,61.64145
85.06914,61.69775
85.26914,61.75394
85.46914,61.81004
85.66914,61.86604
85.86914,61.92194
86.06914,61.97775
86.26914,62.03345
86.46914,62.08906
86.66914,62.14457
86.86914,62.19998
87.06914,62.25529
87.26914,62.31051
87.46914,62.36562
87.66914,62.42065
87.86914,62.47557
88.06914,62.53040
88.26914,62.58513
88.46914,62.63976
88.66914,62.69430
88.86914,62.74874
89.06914,62.80309
89.26914,62.85734
89.46914,62.91149
89.66914,62.96555
89.86914,63.01951
90.06914,63.07338
90.26914,63.12715
90.46914,63.18083
90.66914,63.23441
90.86914,63.28790
91.06914,63.34129
91.26914,63.39459
91.46914,63.44779
91.66914,63.50090
91.86914,63.55392
92.06914,63.60684
92.26914,63.65967
92.46914,63.71240
92.66914,63.76505
92.86914,63.81759
93.06914,63.87005
93.26914,63.92241
93.46914,63.97468
93.66914,64.02686
93.86914,64.07894
94.06914,64.13093
94.26914,64.18283
94.46914,64.23464
94.66914,64.28635
94.86914,64.33797
95.06914,64.38950
95.26914,64.44094
95.46914,64.49229
95.66914,64.54355
95.86914,64.59471
96.06914,64.64579
96.26914,64.69677
96.46914,64.74767
96.66914,64.79847
96.86914,64.84918
97.06914,64.89980
97.26914,64.95033
97.46914,65.00077
97.66914,65.05112
97.86914,65.10139
98.06914,65.15156
98.26914,65.20164
98.46914,65.25163
98.66914,65.30153
98.86914,65.35135
99.06914,65.40107
99.26914,65.45071
99.46914,65.50026
99.66914,65.54972
99.86914,65.59909
100.06914,65.64837
100.26914,65.69756
100.46914,65.74667
100.66914,65.79569
100.86914,65.84461
101.06914,65.89346
101.26914,65.94221
101.46914,65.99088
101.66914,66.03946
101.86914,66.08795
102.06914,66.13636
102.26914,66.18467
102.46914,66.23291
102.66914,66.28105
102.86914,66.32911
103.06914,66.37708
103.26914,66.42497
103.46914,66.47277
103.66914,66.52048
103.86914,66.56811
104.06914,66.61565
104.26914,66.66310
104.46914,66.71047
104.66914,66.75776
104.86914,66.80496
105.06914,66.85207
105.26914,66.89910
105.46914,66.94605
105.66914,66.99291
105.86914,67.03968
106.06914,67.08637
106.26914,67.13298
106.46914,67.17950
106.66914,67.22594
106.86914,67.27229
107.06914,67.31856
107.26914,67.36474
107.46914,67.41084
107.66914,67.45686
107.86914,67.50280
108.06914,67.54865
108.26914,67.59442
108.46914,67.64010
108.66914,67.68570
108.86914,67.73122
109.06914,67.77666
109.26914,67.82201
109.46914,67.86728
109.66914,67.91247
109.86914,67.95757
110.06914,68.00260
110.26914,68.04754
110.46914,68.09240
110.66914,68.13718
110.86914,68.18187
111.06914,68.22649
111.26914,68.27102
111.46914,68.31547
111.66914,68.35984
111.86914,68.40413
112.06914,68.44834
112.26914,68.49246
112.46914,68.53651
112.66914,68.58048
112.86914,68.62436
113.06914,68.66816
113.26914,68.71189
113.46914,68.75553
113.66914,68.79910
113.86914,68.84258
114.06914,68.88598
114.26914,68.92931
114.46914,68.97255
114.66914,69.01571
114.86914,69.05880
115.06914,69.10180
115.26914,69.14473
115.46914,69.18758
115.66914,69.23034
